beat,date,crimes
2234,01/03/2016,26
932,01/04/2016,25
314,01/03/2016,26
732,01/04/2016,20
1414,01/04/2016,15
731,01/03/2016,33
1224,01/03/2016,41
112,01/04/2016,49
311,01/04/2016,17
925,01/02/2016,23
1215,01/03/2016,29
1621,01/04/2016,9
2411,01/02/2016,33
1212,01/04/2016,20
715,01/04/2016,17
215,01/04/2016,15
322,01/04/2016,27
324,01/04/2016,32
1125,01/04/2016,12
1613,01/03/2016,15
2424,01/05/2016,24
1812,01/05/2016,24
1512,01/01/2016,27
632,01/05/2016,47
114,01/04/2016,30
1823,01/02/2016,19
233,01/04/2016,19
1114,01/05/2016,23
434,01/04/2016,17
611,01/05/2016,45
2423,01/03/2016,24
935,01/05/2016,18
2411,01/05/2016,34
233,01/05/2016,14
223,01/05/2016,34
2033,01/04/2016,12
2022,01/04/2016,8
2512,01/05/2016,34
235,01/05/2016,12
2522,01/05/2016,29
911,01/05/2016,17
1433,01/04/2016,23
1915,01/05/2016,27
924,01/05/2016,27
726,01/05/2016,21
2513,01/06/2016,20
935,01/06/2016,29
1031,01/06/2016,27
1653,01/02/2016,5
1811,01/06/2016,18
1125,01/06/2016,14
1931,01/06/2016,21
1413,01/06/2016,12
611,01/02/2016,31
334,01/06/2016,20
1621,01/06/2016,12
924,01/06/2016,35
2032,01/06/2016,13
211,01/06/2016,34
223,01/06/2016,28
1434,01/06/2016,33
2524,01/06/2016,23
2223,01/07/2016,39
1121,01/06/2016,46
1915,01/06/2016,14
1524,01/07/2016,34
2212,01/07/2016,34
1652,01/07/2016,4
1921,01/05/2016,19
2514,01/07/2016,21
2012,01/07/2016,17
731,01/07/2016,19
715,01/05/2016,23
1012,01/07/2016,29
1911,01/07/2016,14
2023,01/07/2016,14
1023,01/07/2016,31
2413,01/07/2016,37
231,01/07/2016,25
822,01/07/2016,31
1712,01/07/2016,29
811,01/07/2016,20
232,01/07/2016,25
1614,01/07/2016,23
2013,01/07/2016,26
931,01/07/2016,30
821,01/08/2016,26
1813,01/07/2016,10
1511,01/08/2016,25
1724,01/02/2016,22
2013,01/08/2016,16
1114,01/07/2016,20
1654,01/07/2016,9
1621,01/08/2016,13
1922,01/07/2016,17
2522,01/03/2016,18
1713,01/08/2016,13
814,01/08/2016,24
2012,01/08/2016,11
822,01/03/2016,38
532,01/08/2016,25
1231,01/08/2016,17
434,01/08/2016,13
2013,01/09/2016,12
814,01/09/2016,26
924,01/09/2016,25
2012,01/09/2016,10
925,01/06/2016,19
1912,01/09/2016,13
1221,01/07/2016,34
235,01/09/2016,15
1125,01/10/2016,8
311,01/10/2016,18
223,01/10/2016,19
1813,01/10/2016,16
233,01/10/2016,17
1813,01/11/2016,12
1932,01/10/2016,12
921,01/03/2016,32
715,01/10/2016,21
714,01/03/2016,29
1235,01/05/2016,19
811,01/02/2016,26
235,01/11/2016,12
2024,01/11/2016,15
935,01/12/2016,17
1421,01/12/2016,15
1915,01/12/2016,23
1224,01/12/2016,36
1933,01/12/2016,19
1612,01/12/2016,12
132,01/12/2016,29
1653,01/06/2016,6
1652,01/11/2016,3
2033,01/07/2016,10
1655,01/11/2016,5
1813,01/08/2016,10
314,01/12/2016,21
1431,01/01/2016,18
914,01/02/2016,23
1212,01/01/2016,37
1423,01/11/2016,18
1125,01/02/2016,12
2424,01/01/2016,26
2032,01/01/2016,17
2423,01/01/2016,15
2033,01/01/2016,7
1225,01/01/2016,28
2031,01/01/2016,14
334,01/01/2016,28
2511,01/01/2016,19
2234,01/02/2016,34
215,01/02/2016,21
433,01/02/2016,28
1412,01/02/2016,26
1622,01/02/2016,22
2011,01/02/2016,28
1115,01/02/2016,30
812,01/02/2016,19
1634,01/02/2016,27
2535,01/02/2016,27
1922,01/02/2016,28
2432,01/02/2016,20
1032,01/02/2016,17
1431,01/02/2016,18
1233,01/02/2016,26
2413,01/01/2016,30
2031,01/02/2016,19
1624,01/02/2016,21
2011,01/01/2016,49
1925,01/02/2016,23
114,01/03/2016,30
2233,01/03/2016,23
933,01/03/2016,24
1731,01/03/2016,27
1713,01/03/2016,20
732,01/03/2016,25
1115,01/03/2016,45
2525,01/03/2016,23
1212,01/03/2016,24
2022,01/03/2016,5
2513,01/03/2016,15
1114,01/03/2016,20
932,01/03/2016,25
311,01/03/2016,22
1823,01/03/2016,9
1614,01/03/2016,14
1225,01/03/2016,24
1921,01/04/2016,17
2211,01/04/2016,23
931,01/04/2016,17
314,01/04/2016,33
232,01/04/2016,13
1114,01/04/2016,17
1654,01/04/2016,12
1612,01/05/2016,11
114,01/06/2016,22
1413,01/07/2016,16
224,01/07/2016,19
1915,01/07/2016,13
1621,01/07/2016,10
925,01/07/2016,14
2211,01/02/2016,23
1814,01/01/2016,20
1823,01/06/2016,13
1413,01/11/2016,11
1633,01/11/2016,25
2012,01/11/2016,12
215,01/12/2016,10
1611,01/12/2016,12
1655,01/12/2016,4
2213,01/06/2016,18
921,01/02/2016,14
1932,01/01/2016,20
312,01/01/2016,39
1653,01/01/2016,10
1125,01/01/2016,12
2513,01/01/2016,12
1612,01/04/2016,10
924,01/01/2016,31
1021,01/02/2016,35
2213,01/02/2016,13
1813,01/02/2016,9
1211,01/02/2016,24
1912,01/03/2016,26
2024,01/03/2016,21
1711,01/04/2016,16
235,01/06/2016,8
1653,01/03/2016,6
1923,01/07/2016,11
1033,01/07/2016,23
1125,01/03/2016,9
2032,01/11/2016,8
2033,01/11/2016,7
1823,01/11/2016,15
1621,01/12/2016,7
812,01/04/2016,18
1813,01/01/2016,18
2023,01/03/2016,9
1652,01/02/2016,1
1654,01/09/2016,12
233,01/02/2016,13
2033,01/03/2016,10
233,01/03/2016,13
1655,01/09/2016,1
1652,01/10/2016,2
1655,01/04/2016,3
1655,01/05/2016,3
1655,01/08/2016,1
1655,01/02/2016,2
1655,01/07/2016,2
2022,01/02/2016,2
1655,01/03/2016,1
1652,01/04/2016,3
1824,01/01/2017,5
613,01/01/2017,4
314,01/01/2017,4
324,01/01/2017,5
722,01/01/2017,1
1923,01/01/2017,5
1722,01/01/2017,6
1112,01/01/2017,4
824,01/01/2017,6
612,01/01/2017,9
831,01/01/2017,4
832,01/01/2017,3
1034,01/01/2017,2
834,01/01/2017,5
211,01/01/2017,2
2524,01/01/2017,1
512,01/01/2017,9
2534,01/01/2017,6
1811,01/01/2017,2
2522,01/01/2017,3
1431,01/01/2017,3
611,01/01/2017,3
713,01/01/2017,2
712,01/01/2017,4
1922,01/01/2017,4
123,01/01/2017,2
1935,01/01/2017,5
1924,01/01/2017,6
1014,01/01/2017,4
1213,01/01/2017,3
1632,01/01/2017,4
1834,01/01/2017,11
2213,01/01/2017,3
1121,01/01/2017,4
312,01/01/2017,6
1223,01/01/2017,2
1224,01/01/2017,5
2031,01/01/2017,2
432,01/01/2017,3
413,01/01/2017,3
614,01/01/2017,4
411,01/01/2017,1
2514,01/01/2017,2
932,01/01/2017,2
1622,01/01/2017,3
1925,01/01/2017,6
1221,01/01/2017,6
1024,01/01/2017,3
224,01/01/2017,1
1132,01/01/2017,7
1523,01/01/2017,3
1911,01/01/2017,1
1225,01/01/2017,4
1612,01/01/2017,1
823,01/01/2017,7
813,01/01/2017,8
925,01/01/2017,4
1831,01/01/2017,13
1723,01/01/2017,6
1713,01/01/2017,6
731,01/01/2017,4
715,01/01/2017,1
1215,01/01/2017,1
231,01/01/2017,1
735,01/01/2017,4
2222,01/01/2017,1
431,01/01/2017,3
1624,01/01/2017,2
215,01/01/2017,2
523,01/01/2017,2
632,01/01/2017,8
2211,01/01/2017,5
513,01/01/2017,4
2413,01/01/2017,3
2223,01/01/2017,4
422,01/01/2017,2
311,01/01/2017,1
623,01/01/2017,4
822,01/01/2017,2
313,01/01/2017,2
223,01/01/2017,3
2525,01/01/2017,3
1422,01/01/2017,4
1424,01/01/2017,4
633,01/01/2017,2
2512,01/01/2017,2
1022,01/01/2017,3
1023,01/01/2017,1
522,01/01/2017,2
933,01/01/2017,5
1434,01/01/2017,3
1412,01/01/2017,2
1633,01/01/2017,4
1812,01/01/2017,1
1011,01/01/2017,6
212,01/01/2017,3
1712,01/01/2017,6
1111,01/01/2017,1
1414,01/01/2017,5
1423,01/01/2017,3
622,01/01/2017,1
2233,01/01/2017,3
221,01/01/2017,3
1522,01/01/2017,2
2212,01/01/2017,7
821,01/01/2017,3
1731,01/01/2017,3
924,01/01/2017,3
1032,01/01/2017,2
921,01/01/2017,1
1531,01/01/2017,1
1913,01/01/2017,3
524,01/01/2017,3
533,01/01/2017,4
923,01/01/2017,6
433,01/01/2017,5
133,01/01/2017,4
214,01/01/2017,4
412,01/01/2017,2
2032,01/01/2017,1
1031,01/01/2017,3
2232,01/01/2017,3
835,01/01/2017,1
1214,01/01/2017,4
733,01/01/2017,2
1212,01/01/2017,3
1413,01/01/2017,4
423,01/01/2017,8
621,01/01/2017,5
1013,01/01/2017,4
2023,01/01/2017,3
624,01/01/2017,10
322,01/01/2017,2
1931,01/01/2017,5
1724,01/01/2017,2
833,01/01/2017,3
424,01/01/2017,1
1524,01/01/2017,5
1433,01/01/2017,1
911,01/01/2017,1
922,01/01/2017,1
634,01/01/2017,1
2234,01/01/2017,3
1915,01/01/2017,2
814,01/01/2017,2
1613,01/01/2017,3
2523,01/01/2017,3
1432,01/01/2017,3
532,01/01/2017,3
711,01/01/2017,5
2221,01/01/2017,2
1533,01/01/2017,6
2521,01/01/2017,4
914,01/01/2017,1
1822,01/01/2017,5
723,01/01/2017,1
225,01/01/2017,2
1814,01/01/2017,9
1833,01/01/2017,4
2511,01/01/2017,1
122,01/01/2017,3
726,01/01/2017,2
2422,01/01/2017,4
2431,01/01/2017,1
825,01/01/2017,4
931,01/01/2017,1
2535,01/01/2017,2
131,01/01/2017,3
132,01/01/2017,3
2515,01/01/2017,2
323,01/01/2017,3
2423,01/01/2017,2
1133,01/01/2017,4
2424,01/01/2017,3
1124,01/01/2017,2
1235,01/01/2017,1
233,01/01/2017,1
213,01/01/2017,2
114,01/01/2017,2
113,01/01/2017,1
124,01/01/2017,1
1933,01/01/2017,1
1122,01/01/2017,5
414,01/01/2017,2
724,01/01/2017,3
1232,01/01/2017,2
1821,01/01/2017,3
1113,01/01/2017,5
934,01/01/2017,4
112,01/01/2017,1
511,01/01/2017,7
1134,01/01/2017,3
1222,01/01/2017,3
815,01/01/2017,4
1211,01/01/2017,3
1421,01/01/2017,2
321,01/01/2017,2
333,01/01/2017,3
111,01/01/2017,2
2433,01/01/2017,2
1623,01/01/2017,4
915,01/01/2017,2
2532,01/01/2017,1
1115,01/01/2017,1
1932,01/01/2017,2
1234,01/01/2017,3
1131,01/01/2017,3
1912,01/01/2017,2
1914,01/01/2017,3
1634,01/01/2017,3
1532,01/01/2017,2
1012,01/01/2017,1
2531,01/01/2017,1
2412,01/01/2017,3
2411,01/01/2017,2
121,01/01/2017,2
631,01/01/2017,8
1021,01/01/2017,3
1135,01/01/2017,3
222,01/01/2017,3
1411,01/01/2017,2
331,01/01/2017,3
1231,01/01/2017,1
2012,01/01/2017,3
2533,01/01/2017,2
2432,01/01/2017,3
234,01/01/2017,3
732,01/01/2017,2
1511,01/01/2017,1
1611,01/01/2017,1
1614,01/01/2017,1
935,01/01/2017,1
421,01/01/2017,1
1733,01/01/2017,1
1732,01/01/2017,1
334,01/01/2017,1
434,01/01/2017,1
2022,01/01/2017,1
913,01/01/2017,1
2533,01/02/2017,7
2424,01/02/2017,2
1121,01/02/2017,5
832,01/02/2017,8
1831,01/02/2017,4
831,01/02/2017,4
413,01/02/2017,1
1622,01/02/2017,4
432,01/02/2017,1
1824,01/02/2017,2
1832,01/02/2017,3
412,01/02/2017,5
513,01/02/2017,3
523,01/02/2017,6
912,01/02/2017,3
1115,01/02/2017,1
622,01/02/2017,4
1821,01/02/2017,4
713,01/02/2017,5
2422,01/02/2017,4
533,01/02/2017,3
1911,01/02/2017,1
835,01/02/2017,3
1632,01/02/2017,2
1722,01/02/2017,4
422,01/02/2017,2
423,01/02/2017,4
225,01/02/2017,1
1014,01/02/2017,2
1513,01/02/2017,2
222,01/02/2017,2
1654,01/02/2017,2
715,01/02/2017,1
624,01/02/2017,8
923,01/02/2017,3
1112,01/02/2017,2
623,01/02/2017,5
1131,01/02/2017,4
433,01/02/2017,3
2412,01/02/2017,4
612,01/02/2017,5
1634,01/02/2017,3
2521,01/02/2017,2
722,01/02/2017,2
1113,01/02/2017,4
1031,01/02/2017,2
914,01/02/2017,4
511,01/02/2017,5
725,01/02/2017,4
1624,01/02/2017,1
633,01/02/2017,1
632,01/02/2017,5
324,01/02/2017,3
1214,01/02/2017,2
1133,01/02/2017,3
112,01/02/2017,5
1914,01/02/2017,3
1434,01/02/2017,4
1224,01/02/2017,3
2232,01/02/2017,2
2522,01/02/2017,1
811,01/02/2017,2
224,01/02/2017,2
1011,01/02/2017,8
323,01/02/2017,4
1512,01/02/2017,3
834,01/02/2017,3
1524,01/02/2017,7
1932,01/02/2017,1
113,01/02/2017,4
735,01/02/2017,3
1123,01/02/2017,5
321,01/02/2017,2
1723,01/02/2017,5
522,01/02/2017,2
524,01/02/2017,4
822,01/02/2017,5
1822,01/02/2017,1
1135,01/02/2017,4
814,01/02/2017,2
1122,01/02/2017,3
2233,01/02/2017,1
2234,01/02/2017,4
2221,01/02/2017,2
731,01/02/2017,4
322,01/02/2017,2
1523,01/02/2017,1
714,01/02/2017,1
733,01/02/2017,2
2411,01/02/2017,3
723,01/02/2017,1
1921,01/02/2017,2
812,01/02/2017,1
1411,01/02/2017,4
1034,01/02/2017,3
1923,01/02/2017,1
1022,01/02/2017,1
2211,01/02/2017,2
411,01/02/2017,3
1422,01/02/2017,3
933,01/02/2017,3
631,01/02/2017,2
1925,01/02/2017,4
613,01/02/2017,5
1933,01/02/2017,2
1533,01/02/2017,3
1811,01/02/2017,8
223,01/02/2017,3
2535,01/02/2017,2
833,01/02/2017,6
314,01/02/2017,1
2213,01/02/2017,1
2011,01/02/2017,2
2013,01/02/2017,1
421,01/02/2017,5
1834,01/02/2017,4
1833,01/02/2017,2
1132,01/02/2017,7
512,01/02/2017,5
611,01/02/2017,4
121,01/02/2017,3
711,01/02/2017,3
1223,01/02/2017,2
2512,01/02/2017,3
1124,01/02/2017,1
331,01/02/2017,3
621,01/02/2017,3
211,01/02/2017,4
2524,01/02/2017,5
431,01/02/2017,2
2531,01/02/2017,2
122,01/02/2017,2
815,01/02/2017,2
1532,01/02/2017,1
1114,01/02/2017,3
1212,01/02/2017,2
1033,01/02/2017,2
1024,01/02/2017,1
1021,01/02/2017,2
1032,01/02/2017,1
1931,01/02/2017,1
1412,01/02/2017,3
131,01/02/2017,2
213,01/02/2017,3
124,01/02/2017,2
934,01/02/2017,2
132,01/02/2017,1
2223,01/02/2017,2
2033,01/02/2017,1
334,01/02/2017,2
1211,01/02/2017,2
1922,01/02/2017,2
414,01/02/2017,5
2532,01/02/2017,4
922,01/02/2017,4
1432,01/02/2017,4
1732,01/02/2017,1
2031,01/02/2017,2
234,01/02/2017,1
1915,01/02/2017,3
1221,01/02/2017,2
1612,01/02/2017,1
824,01/02/2017,2
1522,01/02/2017,1
915,01/02/2017,3
931,01/02/2017,1
532,01/02/2017,3
1433,01/02/2017,1
2534,01/02/2017,1
2222,01/02/2017,1
823,01/02/2017,2
1232,01/02/2017,1
1222,01/02/2017,2
1712,01/02/2017,2
726,01/02/2017,2
2431,01/02/2017,1
313,01/02/2017,3
232,01/02/2017,2
1731,01/02/2017,1
1013,01/02/2017,1
911,01/02/2017,3
1813,01/02/2017,2
333,01/02/2017,1
332,01/02/2017,5
1012,01/02/2017,1
1613,01/02/2017,1
1424,01/02/2017,2
712,01/02/2017,1
1413,01/02/2017,1
1623,01/02/2017,3
1423,01/02/2017,3
2513,01/02/2017,2
1531,01/02/2017,1
935,01/02/2017,1
212,01/02/2017,3
1233,01/02/2017,2
2515,01/02/2017,3
1235,01/02/2017,1
1023,01/02/2017,2
825,01/02/2017,2
1225,01/02/2017,2
231,01/02/2017,1
221,01/02/2017,1
1713,01/02/2017,1
123,01/02/2017,1
2423,01/02/2017,2
1511,01/02/2017,1
634,01/02/2017,2
424,01/02/2017,1
1651,01/02/2017,1
1653,01/02/2017,1
2432,01/02/2017,2
531,01/02/2017,1
813,01/02/2017,1
2023,01/02/2017,1
925,01/02/2017,2
111,01/03/2017,5
2011,01/03/2017,4
1613,01/03/2017,1
1122,01/03/2017,4
1233,01/03/2017,3
2515,01/03/2017,1
912,01/03/2017,5
2532,01/03/2017,5
424,01/03/2017,3
1132,01/03/2017,9
1623,01/03/2017,7
531,01/03/2017,4
214,01/03/2017,4
1531,01/03/2017,3
431,01/03/2017,5
2413,01/03/2017,5
1234,01/03/2017,3
1524,01/03/2017,6
312,01/03/2017,5
332,01/03/2017,6
1112,01/03/2017,4
623,01/03/2017,6
1012,01/03/2017,3
123,01/03/2017,3
725,01/03/2017,3
1634,01/03/2017,1
825,01/03/2017,7
1622,01/03/2017,3
114,01/03/2017,4
1724,01/03/2017,4
633,01/03/2017,4
322,01/03/2017,2
624,01/03/2017,7
1824,01/03/2017,5
933,01/03/2017,1
1134,01/03/2017,7
731,01/03/2017,5
831,01/03/2017,3
1631,01/03/2017,2
1633,01/03/2017,4
423,01/03/2017,4
911,01/03/2017,2
2511,01/03/2017,2
1512,01/03/2017,4
1533,01/03/2017,5
1014,01/03/2017,2
122,01/03/2017,12
212,01/03/2017,13
1011,01/03/2017,8
2533,01/03/2017,9
1832,01/03/2017,5
1913,01/03/2017,1
1232,01/03/2017,2
631,01/03/2017,4
733,01/03/2017,1
1733,01/03/2017,3
522,01/03/2017,6
2534,01/03/2017,5
813,01/03/2017,5
1812,01/03/2017,3
1711,01/03/2017,2
1225,01/03/2017,1
1113,01/03/2017,1
1834,01/03/2017,6
1231,01/03/2017,2
1822,01/03/2017,4
213,01/03/2017,3
913,01/03/2017,3
2523,01/03/2017,4
834,01/03/2017,1
321,01/03/2017,4
2232,01/03/2017,3
621,01/03/2017,4
2223,01/03/2017,4
1614,01/03/2017,2
222,01/03/2017,3
2431,01/03/2017,1
2033,01/03/2017,3
211,01/03/2017,2
221,01/03/2017,4
2432,01/03/2017,2
225,01/03/2017,2
1732,01/03/2017,8
132,01/03/2017,3
1433,01/03/2017,4
1431,01/03/2017,1
1422,01/03/2017,2
2422,01/03/2017,3
614,01/03/2017,3
2535,01/03/2017,5
422,01/03/2017,4
511,01/03/2017,2
331,01/03/2017,1
421,01/03/2017,6
724,01/03/2017,3
1922,01/03/2017,1
324,01/03/2017,1
2512,01/03/2017,1
1032,01/03/2017,5
1924,01/03/2017,2
821,01/03/2017,1
2024,01/03/2017,2
1224,01/03/2017,2
1831,01/03/2017,3
112,01/03/2017,6
915,01/03/2017,2
1651,01/03/2017,2
931,01/03/2017,2
1213,01/03/2017,8
1222,01/03/2017,1
1935,01/03/2017,1
2211,01/03/2017,3
1513,01/03/2017,3
1612,01/03/2017,1
1911,01/03/2017,1
1632,01/03/2017,3
1024,01/03/2017,2
714,01/03/2017,5
524,01/03/2017,1
1215,01/03/2017,5
2531,01/03/2017,2
711,01/03/2017,3
1121,01/03/2017,2
1412,01/03/2017,4
1523,01/03/2017,2
1135,01/03/2017,2
823,01/03/2017,3
832,01/03/2017,5
1111,01/03/2017,7
513,01/03/2017,5
833,01/03/2017,2
2221,01/03/2017,2
815,01/03/2017,2
822,01/03/2017,2
232,01/03/2017,2
924,01/03/2017,3
1722,01/03/2017,1
1934,01/03/2017,2
113,01/03/2017,2
1211,01/03/2017,1
1833,01/03/2017,2
121,01/03/2017,5
333,01/03/2017,3
1931,01/03/2017,1
1022,01/03/2017,4
735,01/03/2017,1
334,01/03/2017,2
1223,01/03/2017,3
1212,01/03/2017,4
314,01/03/2017,1
1811,01/03/2017,2
1221,01/03/2017,2
2032,01/03/2017,2
722,01/03/2017,2
723,01/03/2017,3
433,01/03/2017,3
1814,01/03/2017,3
1421,01/03/2017,3
1522,01/03/2017,4
1713,01/03/2017,2
1411,01/03/2017,1
1432,01/03/2017,8
2233,01/03/2017,4
611,01/03/2017,2
323,01/03/2017,1
1021,01/03/2017,3
1013,01/03/2017,2
2522,01/03/2017,2
935,01/03/2017,1
533,01/03/2017,2
2524,01/03/2017,1
124,01/03/2017,1
1115,01/03/2017,1
1511,01/03/2017,3
233,01/03/2017,2
622,01/03/2017,1
1925,01/03/2017,2
922,01/03/2017,3
1712,01/03/2017,2
1031,01/03/2017,3
1434,01/03/2017,4
1424,01/03/2017,5
414,01/03/2017,5
732,01/03/2017,3
434,01/03/2017,2
1731,01/03/2017,1
632,01/03/2017,2
412,01/03/2017,2
2514,01/03/2017,1
811,01/03/2017,2
2424,01/03/2017,2
812,01/03/2017,1
131,01/03/2017,1
532,01/03/2017,3
1914,01/03/2017,1
634,01/03/2017,2
923,01/03/2017,1
2411,01/03/2017,3
925,01/03/2017,1
612,01/03/2017,2
914,01/03/2017,3
934,01/03/2017,2
1621,01/03/2017,1
2521,01/03/2017,1
932,01/03/2017,2
713,01/03/2017,4
224,01/03/2017,3
2012,01/03/2017,1
1131,01/03/2017,2
921,01/03/2017,1
2525,01/03/2017,1
223,01/03/2017,1
215,01/03/2017,2
1214,01/03/2017,2
2212,01/03/2017,2
1414,01/03/2017,1
432,01/03/2017,1
313,01/03/2017,1
814,01/03/2017,1
1123,01/03/2017,3
2433,01/03/2017,1
2412,01/03/2017,1
1724,01/02/2017,1
312,01/02/2017,1
722,01/04/2017,4
2533,01/04/2017,2
422,01/04/2017,1
622,01/04/2017,3
2515,01/04/2017,6
312,01/04/2017,3
725,01/04/2017,4
1223,01/04/2017,2
1611,01/04/2017,2
1713,01/04/2017,3
612,01/04/2017,4
1023,01/03/2017,1
2233,01/04/2017,3
624,01/04/2017,5
1233,01/04/2017,1
1114,01/04/2017,2
1413,01/04/2017,2
823,01/04/2017,6
833,01/04/2017,4
421,01/04/2017,7
1211,01/04/2017,4
2412,01/04/2017,6
1622,01/04/2017,5
2532,01/04/2017,6
933,01/04/2017,1
412,01/04/2017,6
215,01/04/2017,3
2432,01/04/2017,1
825,01/04/2017,6
413,01/04/2017,2
931,01/04/2017,2
511,01/04/2017,2
1421,01/04/2017,3
1651,01/04/2017,2
912,01/04/2017,1
1614,01/04/2017,3
735,01/04/2017,2
1613,01/04/2017,1
1921,01/04/2017,1
2522,01/04/2017,3
632,01/04/2017,4
621,01/04/2017,5
611,01/04/2017,6
834,01/04/2017,2
1935,01/04/2017,3
1911,01/04/2017,1
1123,01/04/2017,5
1115,01/04/2017,3
1113,01/04/2017,2
1634,01/04/2017,1
211,01/04/2017,2
2534,01/04/2017,2
2523,01/04/2017,3
431,01/04/2017,4
915,01/04/2017,7
2022,01/04/2017,1
1224,01/04/2017,3
726,01/04/2017,2
2234,01/04/2017,3
733,01/04/2017,3
1033,01/04/2017,2
1134,01/04/2017,4
512,01/04/2017,3
614,01/04/2017,5
1124,01/04/2017,1
1121,01/04/2017,6
2535,01/04/2017,3
1214,01/04/2017,1
1133,01/04/2017,3
633,01/04/2017,2
1533,01/04/2017,5
523,01/04/2017,2
1522,01/04/2017,3
334,01/04/2017,3
711,01/04/2017,1
925,01/04/2017,2
1523,01/04/2017,1
2012,01/04/2017,3
1135,01/04/2017,2
1221,01/04/2017,2
212,01/04/2017,2
822,01/04/2017,5
1932,01/04/2017,2
1111,01/04/2017,2
1532,01/04/2017,3
133,01/04/2017,3
1821,01/04/2017,1
1011,01/04/2017,3
1032,01/04/2017,2
835,01/04/2017,3
1723,01/04/2017,5
513,01/04/2017,4
231,01/04/2017,3
214,01/04/2017,2
2424,01/04/2017,1
1412,01/04/2017,4
1012,01/04/2017,1
1112,01/04/2017,6
223,01/04/2017,1
112,01/04/2017,2
533,01/04/2017,5
631,01/04/2017,4
111,01/04/2017,10
1034,01/04/2017,2
2513,01/04/2017,3
1531,01/04/2017,2
1623,01/04/2017,1
1711,01/04/2017,2
1511,01/04/2017,6
734,01/04/2017,1
1833,01/04/2017,1
1021,01/04/2017,1
832,01/04/2017,4
234,01/04/2017,3
824,01/04/2017,1
1422,01/04/2017,1
831,01/04/2017,4
321,01/04/2017,5
122,01/04/2017,3
613,01/04/2017,3
331,01/04/2017,2
1131,01/04/2017,3
113,01/04/2017,2
1834,01/04/2017,4
821,01/04/2017,2
815,01/04/2017,6
731,01/04/2017,2
1822,01/04/2017,6
1225,01/04/2017,2
934,01/04/2017,1
222,01/04/2017,4
812,01/04/2017,3
1512,01/04/2017,1
2413,01/04/2017,5
332,01/04/2017,2
1923,01/04/2017,2
2211,01/04/2017,2
311,01/04/2017,1
1524,01/04/2017,1
1014,01/04/2017,1
1423,01/04/2017,4
1013,01/04/2017,3
225,01/04/2017,2
1434,01/04/2017,3
2222,01/04/2017,3
1024,01/04/2017,1
1022,01/04/2017,3
2423,01/04/2017,1
2431,01/04/2017,2
1724,01/04/2017,3
1934,01/04/2017,5
124,01/04/2017,1
1424,01/04/2017,3
2011,01/04/2017,1
724,01/04/2017,1
713,01/04/2017,2
1812,01/04/2017,1
2212,01/04/2017,4
121,01/04/2017,2
1933,01/04/2017,1
531,01/04/2017,3
1215,01/04/2017,2
1234,01/04/2017,2
324,01/04/2017,1
2213,01/04/2017,2
1432,01/04/2017,2
1824,01/04/2017,2
2514,01/04/2017,3
1832,01/04/2017,2
1732,01/04/2017,1
1814,01/04/2017,1
1813,01/04/2017,1
1414,01/04/2017,1
1733,01/04/2017,1
423,01/04/2017,3
1631,01/04/2017,3
922,01/04/2017,1
414,01/04/2017,3
323,01/04/2017,1
634,01/04/2017,3
1122,01/04/2017,1
424,01/04/2017,1
123,01/04/2017,4
1431,01/04/2017,2
232,01/04/2017,2
432,01/04/2017,1
924,01/04/2017,2
1811,01/04/2017,1
623,01/04/2017,2
2433,01/04/2017,3
1924,01/04/2017,1
723,01/04/2017,2
2422,01/04/2017,1
1925,01/04/2017,1
1231,01/04/2017,2
732,01/04/2017,1
2013,01/04/2017,2
221,01/04/2017,1
1633,01/04/2017,1
914,01/04/2017,3
1653,01/04/2017,1
1222,01/04/2017,1
522,01/04/2017,1
2024,01/04/2017,1
813,01/04/2017,2
224,01/04/2017,1
2524,01/04/2017,1
1612,01/04/2017,1
1722,01/04/2017,3
1513,01/04/2017,1
1632,01/04/2017,1
921,01/04/2017,1
714,01/04/2017,1
114,01/04/2017,1
1125,01/04/2017,1
233,01/04/2017,2
2232,01/04/2017,1
2032,01/04/2017,2
2531,01/04/2017,1
2512,01/04/2017,1
1831,01/04/2017,2
2221,01/04/2017,1
1922,01/04/2017,2
314,01/04/2017,1
1915,01/04/2017,2
1212,01/04/2017,2
322,01/04/2017,1
935,01/04/2017,2
1213,01/02/2017,1
1731,01/04/2017,1
1823,01/04/2017,1
1235,01/04/2017,1
1813,01/03/2017,1
614,01/05/2017,3
824,01/05/2017,9
2515,01/05/2017,1
121,01/05/2017,2
422,01/05/2017,7
1931,01/05/2017,2
2514,01/05/2017,2
621,01/05/2017,2
1132,01/05/2017,5
433,01/05/2017,4
1531,01/05/2017,4
432,01/05/2017,2
925,01/05/2017,6
1212,01/05/2017,3
1224,01/05/2017,5
2525,01/05/2017,4
2433,01/05/2017,4
912,01/05/2017,7
423,01/05/2017,7
1924,01/05/2017,1
835,01/05/2017,2
1712,01/05/2017,5
1122,01/05/2017,3
522,01/05/2017,2
1511,01/05/2017,5
124,01/05/2017,3
224,01/05/2017,2
2535,01/05/2017,3
2521,01/05/2017,6
2424,01/05/2017,2
421,01/05/2017,5
1112,01/05/2017,2
333,01/05/2017,2
1423,01/05/2017,2
715,01/05/2017,2
733,01/05/2017,2
2533,01/05/2017,3
915,01/05/2017,1
813,01/05/2017,5
1513,01/05/2017,2
2532,01/05/2017,4
